x,y,HEATING_DEGREE_DAYS,NORMAL_SNOWFALL,LOCAL_YEAR,LOCAL_MONTH,MIN_TEMPERATURE,ID,DAYS_WITH_VALID_PRECIP,MEAN_TEMPERATURE,NORMAL_PRECIPITATION,DAYS_WITH_VALID_MAX_TEMP,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,DAYS_WITH_PRECIP_GE_1MM,LOCAL_DATE,NORMAL_SUNSHINE,LATITUDE,SNOW_ON_GROUND_LAST_DAY,PROVINCE_CODE,BRIGHT_SUNSHINE,NORMAL_MEAN_TEMPERATURE,LAST_UPDATED,ENG_PROVINCE_NAME,TOTAL_PRECIPITATION,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MEAN_TEMP,STATION_NAME,TOTAL_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE
-57.61666666666667,47.61666666666667,510.7,,2023,12,-7.1,45287.2023.12,26,0.9766666666666667,,30,0,0,-57.617,10,2023-12,,47.617,7,NL,,,2024-09-25 10:14:03,NEWFOUNDLAND,290.4,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,9.9
-57.61666666666667,47.61666666666667,660,,2024,1,-15,45287.2024.1,28,-4,,30,0,0,-57.617,9,2024-01,,47.617,2,NL,,,2024-09-25 09:58:27,NEWFOUNDLAND,77.6,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,5
-57.61666666666667,47.61666666666667,558.3,,2024,2,-9.4,45287.2024.2,28,-1.9392857142857143,,28,0,0,-57.617,12,2024-02,,47.617,1,NL,,,2024-09-25 09:50:33,NEWFOUNDLAND,100,0,TERRE-NEUVE,8400801,28,BURGEO NL,,28,6.1
-57.61666666666667,47.61666666666667,533,,2024,3,-9.5,45287.2024.3,30,0.23333333333333334,,30,0,0,-57.617,13,2024-03,,47.617,,NL,,,2024-09-25 09:50:38,NEWFOUNDLAND,127.3,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,7
-57.61666666666667,47.61666666666667,412.9,,2024,4,-3,45287.2024.4,29,3.7620689655172415,,29,0,0,-57.617,9,2024-04,,47.617,1,NL,,,2024-09-25 10:02:50,NEWFOUNDLAND,113.1,0,TERRE-NEUVE,8400801,29,BURGEO NL,,29,17
-57.61666666666667,47.61666666666667,318.3,,2024,5,0.9,45287.2024.5,31,7.732258064516129,,31,0,0,-57.617,12,2024-05,,47.617,,NL,,,2024-09-25 10:12:12,NEWFOUNDLAND,88,0,TERRE-NEUVE,8400801,31,BURGEO NL,,31,16.7
-57.61666666666667,47.61666666666667,166.8,,2024,6,6,45287.2024.6,30,12.44,,30,0,0,-57.617,14,2024-06,,47.617,,NL,,,2024-09-25 09:50:59,NEWFOUNDLAND,144.3,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,24.6
-57.61666666666667,47.61666666666667,61.1,,2024,7,9.8,45287.2024.7,31,16.106451612903225,,31,2.4,0,-57.617,12,2024-07,,47.617,,NL,,,2024-09-25 10:02:55,NEWFOUNDLAND,95.1,0,TERRE-NEUVE,8400801,31,BURGEO NL,,31,22.2
-57.61666666666667,47.61666666666667,35.9,,2024,8,7.8,45287.2024.8,27,17.033333333333335,,27,9.8,0,-57.617,9,2024-08,,47.617,,NL,,,2024-09-30 14:47:39,NEWFOUNDLAND,42.1,0,TERRE-NEUVE,8400801,27,BURGEO NL,,27,26.7
-57.61666666666667,47.61666666666667,108.2,,2024,9,5.9,45287.2024.9,27,14.007407407407408,,27,0.4,0,-57.617,3,2024-09,,47.617,,NL,,,2024-10-31 14:48:32,NEWFOUNDLAND,14.1,0,TERRE-NEUVE,8400801,27,BURGEO NL,,27,23.9
-57.61666666666667,47.61666666666667,276.4,,2024,10,-2.2,45287.2024.10,30,8.786666666666667,,30,0,0,-57.617,10,2024-10,,47.617,,NL,,,2024-11-30 14:49:08,NEWFOUNDLAND,181.9,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,16.8
-57.61666666666667,47.61666666666667,351,,2024,11,-2,45287.2024.11,30,6.3,,30,0,0,-57.617,20,2024-11,,47.617,,NL,,,2024-12-01 11:38:08,NEWFOUNDLAND,150.9,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,13.7
-57.61666666666667,47.61666666666667,527.4,,2024,12,-8.5,45287.2024.12,29,0.42,,30,0,0,-57.617,12,2024-12,,47.617,,NL,,,2025-01-31 14:49:26,NEWFOUNDLAND,169.1,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,10.6
-57.61666666666667,47.61666666666667,604.4,,2025,1,-11.8,45287.2025.1,31,-1.4967741935483871,,31,0,0,-57.617,17,2025-01,,47.617,15,NL,,,2025-02-01 11:33:00,NEWFOUNDLAND,128.5,0,TERRE-NEUVE,8400801,31,BURGEO NL,,31,7.4
-57.61666666666667,47.61666666666667,623.4,,2025,2,-13.1,45287.2025.2,27,-4.264285714285714,,28,0,0,-57.617,11,2025-02,,47.617,14,NL,,,2025-03-01 11:34:34,NEWFOUNDLAND,152.6,0,TERRE-NEUVE,8400801,28,BURGEO NL,,28,5
-57.61666666666667,47.61666666666667,565,,2025,3,-13.4,45287.2025.3,30,-0.8333333333333334,,30,0,0,-57.617,15,2025-03,,47.617,,NL,,,2025-04-30 14:48:57,NEWFOUNDLAND,149.7,0,TERRE-NEUVE,8400801,30,BURGEO NL,,30,6
-57.61666666666667,47.61666666666667,319,,2025,4,-5.8,45287.2025.4,19,1.2105263157894737,,19,0,0,-57.617,9,2025-04,,47.617,,NL,,,2025-05-08 14:49:42,NEWFOUNDLAND,78.7,0,TERRE-NEUVE,8400801,19,BURGEO NL,,19,11.7
-55.166666666666664,47,630.9,,1909,2,-16.7,6585.1909.2,28,-4.5321428571428575,,28,0,28,-55.167,14,1909-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,101.2,,TERRE-NEUVE,8400810,28,BURIN,50.8,28,13.9
-55.166666666666664,47,589,,1909,3,-8.3,6585.1909.3,31,-1,,31,0,31,-55.167,21,1909-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,166.3,,TERRE-NEUVE,8400810,31,BURIN,57.5,31,5.6
-55.166666666666664,47,491.3,,1909,4,-4.4,6585.1909.4,30,1.6233333333333333,,30,0,30,-55.167,10,1909-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,72.8,,TERRE-NEUVE,8400810,30,BURIN,2.8,30,11.7
-55.166666666666664,47,369.5,,1909,5,0,6585.1909.5,31,5.258620689655173,,29,0,31,-55.167,13,1909-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,113.7,,TERRE-NEUVE,8400810,29,BURIN,0.8,29,12.8
-55.166666666666664,47,248.3,,1909,6,1.7,6585.1909.6,30,9.723333333333333,,30,0,30,-55.167,7,1909-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,19.8,,TERRE-NEUVE,8400810,30,BURIN,0,30,22.2
-55.166666666666664,47,115,,1909,7,6.7,6585.1909.7,31,11.235294117647058,,17,0,31,-55.167,7,1909-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,67.5,,TERRE-NEUVE,8400810,17,BURIN,0,17,20.6
-55.166666666666664,47,585.8,,1910,2,-17.8,6585.1910.2,28,-2.9214285714285713,,28,0,28,-55.167,19,1910-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,250.6,,TERRE-NEUVE,8400810,28,BURIN,155.4,28,15
-55.166666666666664,47,615.1,,1910,3,-13.3,6585.1910.3,31,-1.8419354838709678,,31,0,31,-55.167,12,1910-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,52.7,,TERRE-NEUVE,8400810,31,BURIN,18.1,31,10.6
-55.166666666666664,47,466.1,,1910,4,-6.1,6585.1910.4,30,2.4633333333333334,,30,0,30,-55.167,7,1910-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,18.9,,TERRE-NEUVE,8400810,30,BURIN,0.5,30,16.1
-55.166666666666664,47,351.9,,1910,5,-1.1,6585.1910.5,31,6.648387096774194,,31,0,31,-55.167,15,1910-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,72.5,,TERRE-NEUVE,8400810,31,BURIN,0,31,21.1
-55.166666666666664,47,265.2,,1910,6,0,6585.1910.6,30,9.16,,30,0,30,-55.167,15,1910-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,163.4,,TERRE-NEUVE,8400810,30,BURIN,0,30,16.7
-55.166666666666664,47,109.3,,1910,7,7.8,6585.1910.7,31,14.474193548387097,,31,0,31,-55.167,14,1910-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,149.2,,TERRE-NEUVE,8400810,31,BURIN,0,31,24.4
-55.166666666666664,47,75.5,,1910,8,5,6585.1910.8,31,15.567741935483872,,31,0.1,31,-55.167,9,1910-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,69.5,,TERRE-NEUVE,8400810,31,BURIN,0,31,23.9
-55.166666666666664,47,160.1,,1910,9,2.8,6585.1910.9,30,12.663333333333334,,30,0,30,-55.167,9,1910-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,132.2,,TERRE-NEUVE,8400810,30,BURIN,0,30,19.4
-55.166666666666664,47,315.2,,1910,10,-1.1,6585.1910.10,31,7.832258064516129,,31,0,31,-55.167,16,1910-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,158.5,,TERRE-NEUVE,8400810,31,BURIN,0,31,17.2
-55.166666666666664,47,378.8,,1910,11,-1.7,6585.1910.11,30,5.373333333333333,,30,0,30,-55.167,20,1910-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,157.5,,TERRE-NEUVE,8400810,30,BURIN,0,30,12.2
-55.166666666666664,47,587.5,,1910,12,-12.2,6585.1910.12,31,-0.9516129032258065,,31,0,31,-55.167,18,1910-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,153.2,,TERRE-NEUVE,8400810,31,BURIN,53.3,31,8.3
-55.166666666666664,47,702.3,,1911,1,-20,6585.1911.1,31,-4.65483870967742,,31,0,31,-55.167,14,1911-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,101,,TERRE-NEUVE,8400810,31,BURIN,39.1,31,10
-55.166666666666664,47,691.7,,1911,2,-21.1,6585.1911.2,28,-6.703571428571428,,28,0,28,-55.167,19,1911-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,112.7,,TERRE-NEUVE,8400810,28,BURIN,109.1,28,5.6
-55.166666666666664,47,552.1,,1911,3,-20,6585.1911.3,24,-5.004166666666666,,24,0,24,-55.167,13,1911-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,53.3,,TERRE-NEUVE,8400810,24,BURIN,24.3,24,6.7
-55.166666666666664,47,315.6,,1911,4,-11.7,6585.1911.4,14,-3.04,,15,0,14,-55.167,4,1911-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,19.2,,TERRE-NEUVE,8400810,15,BURIN,6.9,15,6.7
-55.166666666666664,47,81.7,,1911,8,7.2,6585.1911.8,31,15.46774193548387,,31,3.2,31,-55.167,9,1911-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,25.1,,TERRE-NEUVE,8400810,31,BURIN,0,31,26.7
-55.166666666666664,47,187.6,,1911,9,0.6,6585.1911.9,30,11.746666666666666,,30,0,30,-55.167,16,1911-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,231.8,,TERRE-NEUVE,8400810,30,BURIN,0,30,20
-55.166666666666664,47,370.4,,1911,10,-3.3,6585.1911.10,31,6.051612903225807,,31,0,31,-55.167,12,1911-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,148.9,,TERRE-NEUVE,8400810,31,BURIN,3.8,31,14.4
-55.166666666666664,47,479.4,,1911,11,-12.8,6585.1911.11,30,2.02,,30,0,30,-55.167,18,1911-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,193.9,,TERRE-NEUVE,8400810,30,BURIN,9,30,11.7
-55.166666666666664,47,651.1,,1911,12,-15,6585.1911.12,31,-3.003225806451613,,31,0,31,-55.167,15,1911-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,76.4,,TERRE-NEUVE,8400810,31,BURIN,40.4,31,7.8
-55.166666666666664,47,746,,1912,1,-16.7,6585.1912.1,31,-6.064516129032258,,31,0,31,-55.167,23,1912-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,332.3,,TERRE-NEUVE,8400810,31,BURIN,307,31,6.7
-55.166666666666664,47,679.6,,1912,2,-19.4,6585.1912.2,29,-5.43448275862069,,29,0,29,-55.167,19,1912-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,286.5,,TERRE-NEUVE,8400810,29,BURIN,281.5,29,2.2
-55.166666666666664,47,668.8,,1912,3,-22.2,6585.1912.3,31,-3.574193548387097,,31,0,31,-55.167,16,1912-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,67,,TERRE-NEUVE,8400810,31,BURIN,36.1,31,8.3
-55.166666666666664,47,556.1,,1912,4,-11.1,6585.1912.4,30,-0.5366666666666666,,30,0,30,-55.167,10,1912-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,64.5,,TERRE-NEUVE,8400810,30,BURIN,2.6,30,12.8
-55.166666666666664,47,366.4,,1912,5,-3.9,6585.1912.5,31,6.180645161290323,,31,0,31,-55.167,10,1912-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,114.2,,TERRE-NEUVE,8400810,31,BURIN,0,31,18.3
-55.166666666666664,47,251.9,,1912,6,-1.1,6585.1912.6,30,9.603333333333333,,30,0,30,-55.167,12,1912-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,59.3,,TERRE-NEUVE,8400810,30,BURIN,0,30,21.7
-55.166666666666664,47,183.5,,1912,7,1.7,6585.1912.7,31,12.080645161290322,,31,0,31,-55.167,18,1912-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,228.3,,TERRE-NEUVE,8400810,31,BURIN,0,31,27.8
-55.166666666666664,47,138,,1912,8,6.1,6585.1912.8,31,13.548387096774194,,31,0,31,-55.167,17,1912-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,123.6,,TERRE-NEUVE,8400810,31,BURIN,0,31,21.1
-55.166666666666664,47,229.4,,1912,9,1.1,6585.1912.9,30,10.353333333333333,,30,0,30,-55.167,14,1912-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,69.3,,TERRE-NEUVE,8400810,30,BURIN,0,30,17.8
-55.166666666666664,47,341.9,,1912,10,-2.2,6585.1912.10,31,6.970967741935484,,31,0,31,-55.167,12,1912-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,132.5,,TERRE-NEUVE,8400810,31,BURIN,0,31,17.8
-55.166666666666664,47,398.1,,1912,11,-3.3,6585.1912.11,30,4.272413793103448,,29,0,30,-55.167,19,1912-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,297.1,,TERRE-NEUVE,8400810,29,BURIN,1.3,29,12.2
-55.166666666666664,47,561.1,,1912,12,-12.8,6585.1912.12,31,-0.1,,31,0,31,-55.167,22,1912-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,201.7,,TERRE-NEUVE,8400810,31,BURIN,38.2,31,8.9
-55.166666666666664,47,658,,1913,1,-14.4,6585.1913.1,31,-3.225806451612903,,31,0,31,-55.167,21,1913-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,160.3,,TERRE-NEUVE,8400810,31,BURIN,73,31,8.9
-55.166666666666664,47,590.6,,1913,3,-12.2,6585.1913.3,31,-1.0516129032258064,,31,0,31,-55.167,19,1913-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,165.2,,TERRE-NEUVE,8400810,31,BURIN,57.9,31,8.9
-55.166666666666664,47,111.7,,1913,8,2.2,6585.1913.8,31,14.396774193548387,,31,0,31,-55.167,13,1913-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,141.7,,TERRE-NEUVE,8400810,31,BURIN,0,31,21.7
-55.166666666666664,47,160.1,,1913,9,3.3,6585.1913.9,30,12.676666666666666,,30,0.4,30,-55.167,14,1913-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,140.9,,TERRE-NEUVE,8400810,30,BURIN,0,30,23.3
-55.166666666666664,47,423.3,,1913,11,-11.1,6585.1913.11,30,3.89,,30,0,30,-55.167,16,1913-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,163.2,,TERRE-NEUVE,8400810,30,BURIN,48.5,30,14.4
-55.166666666666664,47,553.4,,1913,12,-10,6585.1913.12,31,0.14838709677419354,,31,0,31,-55.167,15,1913-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,101.7,,TERRE-NEUVE,8400810,31,BURIN,24.6,31,12.2
-55.166666666666664,47,689.6,,1914,1,-14.4,6585.1914.1,31,-4.245161290322581,,31,0,31,-55.167,15,1914-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,180,,TERRE-NEUVE,8400810,31,BURIN,126.1,31,7.2
-55.166666666666664,47,709.8,,1914,2,-20,6585.1914.2,28,-7.35,,28,0,28,-55.167,21,1914-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,144.8,,TERRE-NEUVE,8400810,28,BURIN,129.6,28,6.1
-55.166666666666664,47,596.4,,1914,3,-10,6585.1914.3,31,-1.238709677419355,,31,0,31,-55.167,19,1914-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,231.7,,TERRE-NEUVE,8400810,31,BURIN,129.7,31,7.8
-55.166666666666664,47,577,,1914,4,-11.1,6585.1914.4,30,-1.2333333333333334,,30,0,30,-55.167,22,1914-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,163.9,,TERRE-NEUVE,8400810,30,BURIN,68.3,30,10
-55.166666666666664,47,405.9,,1914,5,-3.9,6585.1914.5,31,4.906451612903226,,31,0,31,-55.167,18,1914-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,205,,TERRE-NEUVE,8400810,31,BURIN,7.6,31,16.7
-55.166666666666664,47,278.8,,1914,6,0,6585.1914.6,30,8.706666666666667,,30,0,30,-55.167,14,1914-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,117.3,,TERRE-NEUVE,8400810,30,BURIN,0,30,20
-55.166666666666664,47,151.8,,1914,7,3.3,6585.1914.7,31,13.116129032258064,,31,0.4,31,-55.167,10,1914-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,58.6,,TERRE-NEUVE,8400810,31,BURIN,0,31,25.6
-55.166666666666664,47,72.2,,1914,8,7.2,6585.1914.8,31,15.941935483870967,,31,8.4,31,-55.167,12,1914-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,90.6,,TERRE-NEUVE,8400810,31,BURIN,0,31,25.6
-55.166666666666664,47,173.8,,1914,9,3.3,6585.1914.9,30,12.206666666666667,,30,0,30,-55.167,13,1914-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,139.5,,TERRE-NEUVE,8400810,30,BURIN,0,30,22.2
-55.166666666666664,47,345.6,,1914,10,-1.7,6585.1914.10,31,6.851612903225806,,31,0,31,-55.167,14,1914-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,181,,TERRE-NEUVE,8400810,31,BURIN,1,31,14.4
-55.166666666666664,47,445.9,,1914,11,-8.3,6585.1914.11,30,3.1366666666666667,,30,0,30,-55.167,21,1914-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,260.6,,TERRE-NEUVE,8400810,30,BURIN,19.6,30,10
-55.166666666666664,47,621.8,,1914,12,-14.4,6585.1914.12,31,-2.0580645161290323,,31,0,31,-55.167,17,1914-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,159.3,,TERRE-NEUVE,8400810,31,BURIN,109.6,31,6.7
-55.166666666666664,47,641,,1915,1,-17.2,6585.1915.1,31,-2.6774193548387095,,31,0,31,-55.167,14,1915-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,176.4,,TERRE-NEUVE,8400810,31,BURIN,67.2,31,7.2
-55.166666666666664,47,597.4,,1915,2,-22.2,6585.1915.2,28,-3.335714285714286,,28,0,28,-55.167,16,1915-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,174.6,,TERRE-NEUVE,8400810,28,BURIN,46.2,28,6.7
-55.166666666666664,47,548.7,,1915,3,-5.6,6585.1915.3,31,0.3,,31,0,31,-55.167,17,1915-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,136.1,,TERRE-NEUVE,8400810,31,BURIN,79.2,31,8.3
-55.166666666666664,47,463.1,,1915,4,-11.1,6585.1915.4,30,2.5633333333333335,,30,0,30,-55.167,14,1915-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,183.1,,TERRE-NEUVE,8400810,30,BURIN,19.1,30,11.1
-55.166666666666664,47,371.6,,1915,5,-3.3,6585.1915.5,31,6.012903225806451,,31,0,31,-55.167,10,1915-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,67.9,,TERRE-NEUVE,8400810,31,BURIN,0,31,15.6
-55.166666666666664,47,289.4,,1915,6,1.1,6585.1915.6,30,8.353333333333333,,30,0,30,-55.167,11,1915-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,83.2,,TERRE-NEUVE,8400810,30,BURIN,0,30,16.7
-55.166666666666664,47,156.1,,1915,7,4.4,6585.1915.7,31,12.993548387096775,,31,0.9,31,-55.167,14,1915-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,176.2,,TERRE-NEUVE,8400810,31,BURIN,0,31,25.6
-55.166666666666664,47,137,,1915,8,7.2,6585.1915.8,31,13.580645161290322,,31,0,31,-55.167,10,1915-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,206.7,,TERRE-NEUVE,8400810,31,BURIN,0,31,21.1
-55.166666666666664,47,179.8,,1915,9,1.1,6585.1915.9,30,12.006666666666666,,30,0,30,-55.167,16,1915-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,194.3,,TERRE-NEUVE,8400810,30,BURIN,0,30,22.2
-55.166666666666664,47,318.2,,1915,10,0,6585.1915.10,31,7.735483870967742,,31,0,31,-55.167,17,1915-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,193.3,,TERRE-NEUVE,8400810,31,BURIN,0,31,16.7
-55.166666666666664,47,382.7,,1915,11,-4.4,6585.1915.11,30,5.243333333333333,,30,0,30,-55.167,19,1915-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,296.3,,TERRE-NEUVE,8400810,30,BURIN,3.3,30,11.1
-55.166666666666664,47,529.3,,1915,12,-6.7,6585.1915.12,31,0.9258064516129032,,31,0,31,-55.167,17,1915-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,186.6,,TERRE-NEUVE,8400810,31,BURIN,73.5,31,7.8
-55.166666666666664,47,713.2,,1916,1,-17.8,6585.1916.1,31,-5.006451612903226,,31,0,31,-55.167,16,1916-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,127.5,,TERRE-NEUVE,8400810,31,BURIN,75.5,31,7.8
-55.166666666666664,47,688.2,,1916,2,-23.3,6585.1916.2,29,-5.731034482758621,,29,0,29,-55.167,22,1916-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,256.7,,TERRE-NEUVE,8400810,29,BURIN,173.8,29,5.6
-55.166666666666664,47,684.4,,1916,3,-16.7,6585.1916.3,31,-4.077419354838709,,31,0,31,-55.167,21,1916-03,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,143.6,,TERRE-NEUVE,8400810,31,BURIN,84,31,6.7
-55.166666666666664,47,470.1,,1916,4,-6.7,6585.1916.4,30,2.33,,30,0,30,-55.167,18,1916-04,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,194.7,,TERRE-NEUVE,8400810,30,BURIN,26.3,30,13.3
-55.166666666666664,47,370.9,,1916,5,-1.1,6585.1916.5,31,6.035483870967742,,31,0,31,-55.167,12,1916-05,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,107.1,,TERRE-NEUVE,8400810,31,BURIN,0,31,15.6
-55.166666666666664,47,220.8,,1916,6,1.1,6585.1916.6,30,10.64,,30,0,30,-55.167,13,1916-06,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,115.2,,TERRE-NEUVE,8400810,30,BURIN,0,30,21.1
-55.166666666666664,47,105.3,,1916,7,7.8,6585.1916.7,31,14.661290322580646,,31,1.8,31,-55.167,11,1916-07,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,89.9,,TERRE-NEUVE,8400810,31,BURIN,0,31,26.7
-55.166666666666664,47,91,,1916,8,4.4,6585.1916.8,31,15.074193548387097,,31,0.3,31,-55.167,11,1916-08,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,161.2,,TERRE-NEUVE,8400810,31,BURIN,0,31,23.3
-55.166666666666664,47,144.7,,1916,9,3.3,6585.1916.9,30,13.176666666666666,,30,0,30,-55.167,9,1916-09,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,88.9,,TERRE-NEUVE,8400810,30,BURIN,0,30,26.7
-55.166666666666664,47,291.6,,1916,10,-1.1,6585.1916.10,31,8.593548387096774,,31,0,31,-55.167,17,1916-10,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,209.5,,TERRE-NEUVE,8400810,31,BURIN,0,31,18.9
-55.166666666666664,47,485.8,,1916,11,-7.8,6585.1916.11,30,1.8066666666666666,,30,0,30,-55.167,17,1916-11,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,137.3,,TERRE-NEUVE,8400810,30,BURIN,40.5,30,11.1
-55.166666666666664,47,499.5,,1916,12,-8.9,6585.1916.12,31,1.8870967741935485,,31,0,31,-55.167,21,1916-12,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,241.8,,TERRE-NEUVE,8400810,31,BURIN,35.6,31,8.9
-55.166666666666664,47,704.4,,1917,1,-17.8,6585.1917.1,31,-4.72258064516129,,31,0,31,-55.167,22,1917-01,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,147.3,,TERRE-NEUVE,8400810,31,BURIN,86.4,31,8.9
-55.166666666666664,47,643.4,,1917,2,-17.8,6585.1917.2,28,-4.978571428571429,,28,0,28,-55.167,16,1917-02,,47.000,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,171.5,,TERRE-NEUVE,8400810,28,BURIN,111.5,28,6.7
